cell,site,date,night,CORRAF,CORTOW,EPTFUS,LASBOR,LASCIN,LASINT,LASNOC,MYOAUS,MYOGRI,MYOLEI,MYOLUC,MYOSEP,MYOSOD,NYCHUM,PERSUB,TADBRA
cell-58,C58-S1,20210723,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
cell-58,C58-S1,20210724,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-58,C58-S1,20210725,night4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-58,C58-S1,20200730,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-58,C58-S1,20200731,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-58,C58-S1,20200801,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-58,C58-S1,20200802,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Cell-58,C58-S1,20190718,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Cell-58,C58-S1,20190719,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Cell-58,C58-S1,20190720,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
Cell-58,C58-S1,20190721,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-58,C58-S1,20180717,night1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
cell-58,C58-S1,20180718,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-58,C58-S1,20180719,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-58,C58-S1,20180720,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-58,C58-S1,20160717,night1,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1
cell-58,C58-S1,20160718,night2,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
cell-58,C58-S1,20160719,night3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1
cell-58,C58-S1,20160720,night4,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1
cell-58,C58-S1,20170715,night1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1
cell-58,C58-S1,20170716,night2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-58,C58-S1,20170717,night3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1
cell-58,C58-S1,20170718,night4,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1
cell-58,C58-S2,20160717,night1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
cell-58,C58-S2,20160718,night2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-58,C58-S2,20160719,night3,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0
cell-58,C58-S2,20160720,night4,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-58,C58-S2,20170715,night1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,1
cell-58,C58-S2,20170716,night2,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1
cell-58,C58-S2,20170717,night3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1
cell-58,C58-S2,20170718,night4,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,1
cell-58,C58-S3,20210722,night1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
cell-58,C58-S3,20210723,night2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
cell-58,C58-S3,20210724,night3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
cell-58,C58-S3,20210725,night4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0
cell-58,C58-S3,20200730,night1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
cell-58,C58-S3,20200731,night2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
cell-58,C58-S3,20200801,night3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
cell-58,C58-S3,20200802,night4 ,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
Cell-58,C58-S3,20190718,night1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1
Cell-58,C58-S3,20190719,night2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
Cell-58,C58-S3,20190720,night3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
Cell-58,C58-S3,20190721,night4 ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
cell-58,C58-S3,20180717,night1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
cell-58,C58-S3,20180718,night2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1
cell-58,C58-S3,20180719,night3,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
cell-58,C58-S3,20180720,night4 ,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
cell-58,C58-S3,20160717,night1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
cell-58,C58-S3,20160718,night2,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0
cell-58,C58-S3,20160719,night3,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0
cell-58,C58-S3,20160720,night4,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0
cell-58,C58-S3,20170715,night1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-58,C58-S3,20170716,night2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-58,C58-S3,20170717,night3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1
cell-58,C58-S3,20170718,night4,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1
Cell-5,C5-S1,20190702,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Cell-5,C5-S1,20190703,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Cell-5,C5-S1,20190704,night3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
Cell-5,C5-S1,20190705,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-5,C5-S1,20160629,night1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1
cell-5,C5-S1,20160630,night2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
cell-5,C5-S1,20160701,night3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0
cell-5,C5-S1,20160702,night4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
cell-5,C5-S2,20210708,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-5,C5-S2,20210709,night2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-5,C5-S2,20210710,night3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-5,C5-S2,20210711,night4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
cell-5,C5-S2,20200706,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-5,C5-S2,20200707,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-5,C5-S2,20200708,night3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1
cell-5,C5-S2,20200709,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
Cell-5,C5-S2,20190702,night1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
Cell-5,C5-S2,20190703,night2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
Cell-5,C5-S2,20190704,night3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
Cell-5,C5-S2,20190705,night4 ,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1
cell-5,C5-S2,20180627,night1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1
cell-5,C5-S2,20180628,night2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
cell-5,C5-S2,20180629,night3,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1
cell-5,C5-S2,20180630,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1
cell-5,C5-S2,20150626,night1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-5,C5-S2,20150627,night2,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
cell-5,C5-S2,20150628,night3,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-5,C5-S2,20150629,night4,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-5,C5-S2,20160629,night1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,0
cell-5,C5-S2,20160630,night2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
cell-5,C5-S2,20160701,night3,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0
cell-5,C5-S2,20160702,night4,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0
cell-5,C5-S2,20170628,night1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-5,C5-S2,20170629,night2,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-5,C5-S2,20170630,night3,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
cell-5,C5-S2,20170701,night4,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-5,C5-S3,20210708,night1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
cell-5,C5-S3,20210709,night2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
cell-5,C5-S3,20210710,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-5,C5-S3,20210711,night4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-5,C5-S3,20200706,night1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
cell-5,C5-S3,20200707,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
cell-5,C5-S3,20200708,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-5,C5-S3,20200709,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-5,C5-S3,20180627,night1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
cell-5,C5-S3,20180628,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-5,C5-S3,20180629,night3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0
cell-5,C5-S3,20180630,night4 ,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1
cell-5,C5-S3,20150626,night1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
cell-5,C5-S3,20150627,night2,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1
cell-5,C5-S3,20150628,night3,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0
cell-5,C5-S3,20150629,night4,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1
cell-5,C5-S3,20160629,night1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-5,C5-S3,20160630,night2,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1
cell-5,C5-S3,20160701,night3,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-5,C5-S3,20160702,night4,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-5,C5-S3,20170628,night1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0
cell-5,C5-S3,20170629,night2,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
cell-5,C5-S3,20170630,night3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-5,C5-S3,20170701,night4,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
cell-5,C5-S5,20180627,night1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
cell-5,C5-S5,20180628,night2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
cell-5,C5-S5,20180629,night3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
cell-5,C5-S5,20180630,night4 ,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0
cell-5,C5-S5,20170628,night1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
cell-5,C5-S5,20170629,night2,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0
cell-5,C5-S5,20170630,night3,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
cell-5,C5-S5,20170701,night4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-62,C62-S1,20210614,night1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-62,C62-S1,20210615,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-62,C62-S1,20210616,night3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
cell-62,C62-S1,20210617,night4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
cell-62,C62-S1,20200621,night1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-62,C62-S1,20200622,night2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
cell-62,C62-S1,20200623,night3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-62,C62-S1,20200624,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Cell-62,C62-S1,20190619,night1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0
Cell-62,C62-S1,20190620,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Cell-62,C62-S1,20190621,night3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
Cell-62,C62-S1,20190622,night4 ,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
cell-62,C62-S1,20180614,night1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
cell-62,C62-S1,20180615,night2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
cell-62,C62-S1,20180616,night3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
cell-62,C62-S1,20180617,night4 ,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
cell-62,C62-S1,20160614,night1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1
cell-62,C62-S1,20160615,night2,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,1
cell-62,C62-S1,20160616,night3,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1
cell-62,C62-S1,20160617,night4,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-62,C62-S1,20170614,night1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,1
cell-62,C62-S1,20170615,night2,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1
cell-62,C62-S1,20170616,night3,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,1
cell-62,C62-S1,20170617,night4,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
cell-62,C62-S2,20210614,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-62,C62-S2,20210615,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-62,C62-S2,20210616,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-62,C62-S2,20210617,night4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-62,C62-S2,20200621,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-62,C62-S2,20200622,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-62,C62-S2,20200623,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
cell-62,C62-S2,20200624,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
Cell-62,C62-S2,20190619,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Cell-62,C62-S2,20190620,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Cell-62,C62-S2,20190621,night3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Cell-62,C62-S2,20190622,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-62,C62-S2,20180614,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-62,C62-S2,20180615,night2,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0
cell-62,C62-S2,20180616,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-62,C62-S2,20180617,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
cell-62,C62-S2,20160614,night1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1
cell-62,C62-S2,20160615,night2,0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0
cell-62,C62-S2,20160616,night3,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1
cell-62,C62-S2,20160617,night4,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-62,C62-S2,20170614,night1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0
cell-62,C62-S2,20170615,night2,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0
cell-62,C62-S2,20170616,night3,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0
cell-62,C62-S2,20170617,night4,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1
cell-65,C65-S1,20210708,night1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-65,C65-S1,20210709,night2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
cell-65,C65-S1,20210710,night3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0
cell-65,C65-S1,20210711,night4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
cell-65,C65-S1,20200711,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-65,C65-S1,20200712,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
cell-65,C65-S1,20200713,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
cell-65,C65-S1,20200714,night4 ,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
Cell-65,C65-S1,20190707,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
Cell-65,C65-S1,20190708,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
Cell-65,C65-S1,20190709,night3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
Cell-65,C65-S1,20190710,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-65,C65-S1,20180702,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
cell-65,C65-S1,20180703,night2,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0
cell-65,C65-S1,20180704,night3,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
cell-65,C65-S1,20180705,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
cell-65,C65-S1,20150704,night1,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0
cell-65,C65-S1,20150705,night2,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-65,C65-S1,20150706,night3,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-65,C65-S1,20150707,night4,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-65,C65-S1,20160704,night1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
cell-65,C65-S1,20160705,night2,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
cell-65,C65-S1,20160706,night3,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1
cell-65,C65-S1,20160707,night4,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1
cell-65,C65-S1,20170702,night1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-65,C65-S1,20170703,night2,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-65,C65-S1,20170704,night3,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-65,C65-S1,20170705,night4,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-65,C65-S2,20210708,night1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
cell-65,C65-S2,20210709,night2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
cell-65,C65-S2,20210710,night3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
cell-65,C65-S2,20210711,night4,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
cell-65,C65-S2,20200711,night1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1
cell-65,C65-S2,20200712,night2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
cell-65,C65-S2,20200713,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
cell-65,C65-S2,20200714,night4 ,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0
Cell-65,C65-S2,20190707,night1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1
Cell-65,C65-S2,20190708,night2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
Cell-65,C65-S2,20190709,night3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
Cell-65,C65-S2,20190710,night4 ,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
cell-65,C65-S2,20180702,night1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
cell-65,C65-S2,20180703,night2,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
cell-65,C65-S2,20180704,night3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
cell-65,C65-S2,20180705,night4 ,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0
cell-65,C65-S2,20150704,night1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-65,C65-S2,20150705,night2,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-65,C65-S2,20150706,night3,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-65,C65-S2,20150707,night4,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-65,C65-S2,20160704,night1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-65,C65-S2,20160705,night2,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
cell-65,C65-S2,20160706,night3,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
cell-65,C65-S2,20160707,night4,0,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1
cell-65,C65-S2,20170702,night1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-65,C65-S2,20170703,night2,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-65,C65-S2,20170704,night3,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-65,C65-S2,20170705,night4,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1
cell-65,C65-S3,20210726,night1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0
cell-65,C65-S3,20210727,night2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
cell-65,C65-S3,20210728,night3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
cell-65,C65-S3,20210729,night4,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
cell-65,C65-S3,20150704,night1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,1
cell-65,C65-S3,20150705,night2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0
cell-65,C65-S3,20150706,night3,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
cell-65,C65-S3,20150707,night4,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
cell-65,C65-S3,20170702,night1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0
cell-65,C65-S3,20170703,night2,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0
cell-65,C65-S3,20170704,night3,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1
cell-65,C65-S3,20170705,night4,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0
cell-65,C65-S4,20150704,night1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-65,C65-S4,20150705,night2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
cell-65,C65-S4,20150706,night3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-65,C65-S4,20150707,night4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-65,C65-S5,20210726,night1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-65,C65-S5,20210727,night2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-65,C65-S5,20210728,night3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
cell-65,C65-S5,20210729,night4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-65,C65-S5,20180702,night1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
cell-65,C65-S5,20180703,night2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
cell-65,C65-S5,20180704,night3,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
cell-65,C65-S5,20180705,night4 ,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0
cell-65,C65-S5,20160704,night1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
cell-65,C65-S5,20160705,night2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
cell-65,C65-S5,20160706,night3,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
cell-65,C65-S5,20160707,night4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
cell-65,C65-S6,20210714,night1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-65,C65-S6,20210715,night2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
cell-65,C65-S6,20210716,night3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
cell-65,C65-S6,20210717,night4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell-65,C65-S6,20200711,night1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
cell-65,C65-S6,20200712,night2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
cell-65,C65-S6,20200713,night3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
cell-65,C65-S6,20200714,night4 ,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
Cell-65,C65-S6,20190707,night1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
Cell-65,C65-S6,20190708,night2,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
Cell-65,C65-S6,20190709,night3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
Cell-65,C65-S6,20190710,night4 ,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0
cell-66,C66-S1,20150727,night1,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-66,C66-S1,20150728,night2,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1
cell-66,C66-S1,20150729,night3,0,0,1,1,1,0,1,0,1,0,1,0,0,1,1,1
cell-66,C66-S1,20150730,night4,0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,1
cell-66,C66-S1,20160722,night1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1
cell-66,C66-S1,20160723,night2,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1
cell-66,C66-S1,20160724,night3,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
cell-66,C66-S1,20160725,night4,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1
