site_code,2015,2016,2017,2018,2019,2020,2021
C7-S1,31.1552734375,30.89501953125,30.53515625,30.10009765625,31.06494140625,31.3203125,30.72509765625
C7-S2,31.1552734375,30.89501953125,30.53515625,30.10009765625,31.06494140625,31.3203125,30.72509765625
C7-S3,31.2998046875,31,30.58544921875,30.23486328125,31.28466796875,31.4150390625,30.77978515625
C7-S4,31.27490234375,30.9951171875,30.60986328125,30.21533203125,31.2001953125,31.40966796875,30.7998046875
C74-S1,27.5048828125,28.76025390625,26.72509765625,27.19482421875,26.47509765625,26.865234375,27.0849609375
C74-S2,24.58984375,25.97021484375,23.93505859375,24.43017578125,23.60009765625,24.10498046875,24.27978515625
C74-S3,24.775390625,26.134765625,24.14990234375,24.65966796875,23.8203125,24.35009765625,24.5048828125
C75-S1,30.865234375,31.02001953125,30.7099609375,30.8349609375,30.97509765625,30.7646484375,30.205078125
C75-S2,30.85009765625,31.009765625,30.65478515625,30.83984375,30.97021484375,30.75,30.2197265625
C75-S3,30.85009765625,31.009765625,30.65478515625,30.83984375,30.97021484375,30.75,30.2197265625
C75-S4,30.865234375,31.02001953125,30.7099609375,30.8349609375,30.97509765625,30.7646484375,30.205078125
C78-S1,30.8798828125,31.4599609375,30.53955078125,30.82470703125,30.28515625,30.41015625,30.11962890625
C78-S2,30.8798828125,31.4599609375,30.53955078125,30.82470703125,30.28515625,30.41015625,30.11962890625
C78-S3,30.47998046875,31.044921875,30.18505859375,30.41015625,29.84033203125,30.02490234375,29.61474609375
C78-S4,30.68994140625,31.24462890625,30.375,30.625,30.06005859375,30.23974609375,29.8701171875
C79-S1,32.72021484375,32.68994140625,30.92529296875,31.81494140625,31.35498046875,31.10498046875,30.85498046875
C79-S2,32.4599609375,32.4501953125,30.724609375,31.5400390625,31.1298828125,30.90478515625,30.72509765625
C81-S1,33.92041015625,33.28466796875,31.6201171875,32.60498046875,32.775390625,31.294921875,31.14990234375
C81-S2,33.81494140625,33.2099609375,31.56982421875,32.4052734375,32.60986328125,31.19482421875,31.009765625
C81-S3,33.81494140625,33.2099609375,31.56982421875,32.4052734375,32.60986328125,31.19482421875,31.009765625
C81-S4,33.81494140625,33.2099609375,31.56982421875,32.4052734375,32.60986328125,31.19482421875,31.009765625
C83-S1,30.76025390625,31.625,29.5546875,29.8798828125,29.3896484375,29.56005859375,28.98486328125
C83-S2,30.76025390625,31.625,29.5546875,29.8798828125,29.3896484375,29.56005859375,28.98486328125
C84-S1,23.56494140625,24.5849609375,22.67529296875,23.4951171875,22.5,22.8701171875,22.31494140625
C84-S2,28.17529296875,29.15478515625,27.22509765625,27.9150390625,27.080078125,27.43994140625,26.81982421875
C84-S3,23.6103515625,24.6201171875,22.68994140625,23.5146484375,22.60986328125,22.9150390625,22.2998046875
C95-S1,25.03515625,26.23486328125,24.275390625,25.03515625,24.16015625,24.1748046875,24.06005859375
C95-S2,18.85498046875,19.94970703125,17.88037109375,18.72509765625,17.77978515625,17.9853515625,17.55029296875
C95-S3,23.4052734375,24.56494140625,22.6298828125,23.21484375,22.4599609375,22.46533203125,22.18505859375
